att_cs,0.01689767837524414
cs,0.0
att_cs,0.01654529571533203
cs,2.384185791015625e-07
att_cs,0.0195620059967041
cs,2.384185791015625e-07
att_cs,0.04050779342651367
cs,4.76837158203125e-07
att_cs,0.015932559967041016
cs,2.384185791015625e-07
att_cs,0.02144336700439453
cs,0.0
att_cs,0.015726804733276367
cs,2.384185791015625e-07
att_cs,0.017989635467529297
cs,0.0
att_cs,0.03902745246887207
cs,2.384185791015625e-07
att_cs,0.04807639122009277
cs,0.0
att_cs,0.015279054641723633
cs,2.384185791015625e-07
att_cs,0.016045570373535156
cs,4.76837158203125e-07
att_cs,0.019106626510620117
cs,0.0
att_cs,0.01536703109741211
cs,2.384185791015625e-07
att_cs,0.015798091888427734
cs,2.384185791015625e-07
att_cs,0.020480632781982422
cs,0.0
att_cs,0.015478134155273438
cs,0.0
att_cs,0.02480936050415039
cs,2.384185791015625e-07
att_cs,0.01675581932067871
cs,4.76837158203125e-07
att_cs,0.031319379806518555
cs,2.384185791015625e-07
att_cs,0.015575408935546875
cs,0.0
att_cs,0.016027212142944336
cs,0.0
att_cs,0.017779827117919922
cs,2.384185791015625e-07
att_cs,0.031668901443481445
cs,4.76837158203125e-07
att_cs,0.016768932342529297
cs,2.384185791015625e-07
att_cs,0.016084909439086914
cs,4.76837158203125e-07
att_cs,0.016719341278076172
cs,2.384185791015625e-07
att_cs,0.037889957427978516
cs,2.384185791015625e-07
att_cs,0.020372629165649414
cs,2.384185791015625e-07
att_cs,0.015440702438354492
cs,2.384185791015625e-07
att_cs,0.016555309295654297
cs,2.384185791015625e-07
att_cs,0.015588998794555664
cs,2.384185791015625e-07
att_cs,0.015729188919067383
cs,0.0
att_cs,0.015425920486450195
cs,0.0
att_cs,0.015514135360717773
cs,2.384185791015625e-07
att_cs,0.05023193359375
cs,2.384185791015625e-07
att_cs,0.03814196586608887
cs,2.384185791015625e-07
att_cs,0.015640735626220703
cs,4.76837158203125e-07
att_cs,0.015587091445922852
cs,0.0
att_cs,0.039417266845703125
cs,4.76837158203125e-07
att_cs,0.015494585037231445
cs,0.0
att_cs,0.029343366622924805
cs,2.384185791015625e-07
att_cs,0.01632380485534668
cs,2.384185791015625e-07
att_cs,0.020357131958007812
cs,2.384185791015625e-07
att_cs,0.017549514770507812
cs,0.0
att_cs,0.03884124755859375
cs,4.76837158203125e-07
att_cs,0.040181636810302734
cs,2.384185791015625e-07
att_cs,0.03329896926879883
cs,7.152557373046875e-07
att_cs,0.059665679931640625
cs,4.76837158203125e-07
att_cs,0.04219794273376465
cs,2.384185791015625e-07
att_cs,0.01736760139465332
cs,0.0
att_cs,0.015822172164916992
cs,2.384185791015625e-07
att_cs,0.020186662673950195
cs,2.384185791015625e-07
att_cs,0.01535344123840332
cs,2.384185791015625e-07
att_cs,0.04636430740356445
cs,2.384185791015625e-07
att_cs,0.020299196243286133
cs,2.384185791015625e-07
att_cs,0.01858353614807129
cs,2.384185791015625e-07
att_cs,0.015414953231811523
cs,0.0
att_cs,0.0358126163482666
cs,2.384185791015625e-07
att_cs,0.01650238037109375
cs,2.384185791015625e-07
att_cs,0.02105093002319336
cs,2.384185791015625e-07
att_cs,0.016942739486694336
cs,2.384185791015625e-07
att_cs,0.015415191650390625
cs,2.384185791015625e-07
att_cs,0.0162050724029541
cs,2.384185791015625e-07
att_cs,0.015630006790161133
cs,2.384185791015625e-07
att_cs,0.01550436019897461
cs,2.384185791015625e-07
att_cs,0.04486894607543945
cs,4.76837158203125e-07
att_cs,0.040155887603759766
cs,4.76837158203125e-07
att_cs,0.018330812454223633
cs,0.0
att_cs,0.05728602409362793
cs,2.384185791015625e-07
att_cs,0.016223669052124023
cs,2.384185791015625e-07
att_cs,0.016409635543823242
cs,2.384185791015625e-07
att_cs,0.01575493812561035
cs,4.76837158203125e-07
att_cs,0.02702784538269043
cs,2.384185791015625e-07
att_cs,0.04277634620666504
cs,2.384185791015625e-07
att_cs,0.04376959800720215
cs,2.384185791015625e-07
att_cs,0.015546321868896484
cs,0.0
att_cs,0.01576066017150879
cs,2.384185791015625e-07
att_cs,0.017679214477539062
cs,2.384185791015625e-07
att_cs,0.026973724365234375
cs,2.384185791015625e-07
att_cs,0.015762805938720703
cs,2.384185791015625e-07
att_cs,0.017863035202026367
cs,2.384185791015625e-07
att_cs,0.017192602157592773
cs,2.384185791015625e-07
att_cs,0.016059160232543945
cs,2.384185791015625e-07
att_cs,0.016446828842163086
cs,2.384185791015625e-07
att_cs,0.015434503555297852
cs,2.384185791015625e-07
att_cs,0.04534554481506348
cs,7.152557373046875e-07
att_cs,0.015798091888427734
cs,2.384185791015625e-07
att_cs,0.04385948181152344
cs,2.384185791015625e-07
att_cs,0.015530586242675781
cs,2.384185791015625e-07
att_cs,0.020183324813842773
cs,2.384185791015625e-07
att_cs,0.04987072944641113
cs,4.76837158203125e-07
att_cs,0.015556573867797852
cs,2.384185791015625e-07
att_cs,0.017104387283325195
cs,2.384185791015625e-07
att_cs,0.017157316207885742
cs,0.0
att_cs,0.046730995178222656
cs,7.152557373046875e-07
att_cs,0.015363454818725586
cs,2.384185791015625e-07
att_cs,0.015338659286499023
cs,2.384185791015625e-07
att_cs,0.015463113784790039
cs,2.384185791015625e-07
att_cs,0.05528450012207031
cs,4.76837158203125e-07
att_cs,0.02027726173400879
cs,2.384185791015625e-07
att_cs,0.04170632362365723
cs,2.384185791015625e-07
att_cs,0.015397787094116211
cs,2.384185791015625e-07
att_cs,0.04503035545349121
cs,2.384185791015625e-07
att_cs,0.018279314041137695
cs,0.0
att_cs,0.020525693893432617
cs,2.384185791015625e-07
att_cs,0.015404939651489258
cs,0.0
att_cs,0.03466534614562988
cs,0.0
att_cs,0.020770788192749023
cs,2.384185791015625e-07
att_cs,0.031545162200927734
cs,2.384185791015625e-07
att_cs,0.01795196533203125
cs,0.0
att_cs,0.05354952812194824
cs,2.384185791015625e-07
att_cs,0.015446186065673828
cs,2.384185791015625e-07
att_cs,0.03204202651977539
cs,2.384185791015625e-07
att_cs,0.01655101776123047
cs,2.384185791015625e-07
att_cs,0.01566171646118164
cs,0.0
att_cs,0.021880388259887695
cs,4.76837158203125e-07
att_cs,0.016493558883666992
cs,2.384185791015625e-07
att_cs,0.034600019454956055
cs,2.384185791015625e-07
att_cs,0.027565479278564453
cs,2.384185791015625e-07
att_cs,0.015422344207763672
cs,0.0
att_cs,0.018198251724243164
cs,0.0
att_cs,0.015460491180419922
cs,2.384185791015625e-07
att_cs,0.015369176864624023
cs,4.76837158203125e-07
att_cs,0.03574371337890625
cs,2.384185791015625e-07
att_cs,0.029103755950927734
cs,4.76837158203125e-07
att_cs,0.02193140983581543
cs,2.384185791015625e-07
att_cs,0.04557609558105469
cs,2.384185791015625e-07
att_cs,0.01764822006225586
cs,0.0
att_cs,0.015940189361572266
cs,2.384185791015625e-07
att_cs,0.017267942428588867
cs,2.384185791015625e-07
att_cs,0.015341520309448242
cs,2.384185791015625e-07
att_cs,0.015902996063232422
cs,2.384185791015625e-07
att_cs,0.01661515235900879
cs,2.384185791015625e-07
att_cs,0.01629042625427246
cs,0.0
att_cs,0.01530313491821289
cs,2.384185791015625e-07
att_cs,0.015736818313598633
cs,2.384185791015625e-07
att_cs,0.015636444091796875
cs,2.384185791015625e-07
att_cs,0.018094539642333984
cs,2.384185791015625e-07
att_cs,0.015810012817382812
cs,2.384185791015625e-07
att_cs,0.015606164932250977
cs,4.76837158203125e-07
att_cs,0.018987178802490234
cs,2.384185791015625e-07
att_cs,0.02591109275817871
cs,2.384185791015625e-07
att_cs,0.015505790710449219
cs,2.384185791015625e-07
att_cs,0.01543283462524414
cs,2.384185791015625e-07
att_cs,0.022127866744995117
cs,2.384185791015625e-07
att_cs,0.03834366798400879
cs,2.384185791015625e-07
att_cs,0.016158103942871094
cs,0.0
att_cs,0.01907181739807129
cs,0.0
att_cs,0.017969131469726562
cs,2.384185791015625e-07
att_cs,0.01599287986755371
cs,2.384185791015625e-07
att_cs,0.015291452407836914
cs,2.384185791015625e-07
att_cs,0.016283035278320312
cs,2.384185791015625e-07
att_cs,0.017436981201171875
cs,0.0
att_cs,0.015800952911376953
cs,0.0
att_cs,0.01557779312133789
cs,2.384185791015625e-07
att_cs,0.01638650894165039
cs,2.384185791015625e-07
att_cs,0.015550374984741211
cs,4.76837158203125e-07
att_cs,0.016469717025756836
cs,2.384185791015625e-07
att_cs,0.03198719024658203
cs,2.384185791015625e-07
att_cs,0.015384912490844727
cs,2.384185791015625e-07
att_cs,0.0171358585357666
cs,2.384185791015625e-07
att_cs,0.0165252685546875
cs,0.0
att_cs,0.026805400848388672
cs,0.0
att_cs,0.03379321098327637
cs,2.384185791015625e-07
att_cs,0.03775310516357422
cs,2.384185791015625e-07
att_cs,0.01888751983642578
cs,0.0
att_cs,0.016841411590576172
cs,2.384185791015625e-07
att_cs,0.015498638153076172
cs,4.76837158203125e-07
att_cs,0.015445947647094727
cs,0.0
att_cs,0.01917243003845215
cs,2.384185791015625e-07
att_cs,0.016128063201904297
cs,0.0
att_cs,0.036989450454711914
cs,2.384185791015625e-07
att_cs,0.02922677993774414
cs,2.384185791015625e-07
att_cs,0.034818410873413086
cs,4.76837158203125e-07
att_cs,0.026294231414794922
cs,2.384185791015625e-07
att_cs,0.019196748733520508
cs,0.0
ho fatto i join
in totale sono stai inviati 3186 messaggi
